,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0,0.0003,19.94884462,20.96657515,20.961014,9.15218949,8.96974994,8.969517,11.3567696,9.13144182,9.1307231,1.19586567,0.99469162,0.99458256,0.24104867,0.19809923,0.19807807,0.007069,0.00832734,0.00832648,0.03924991,0.03101047,0.03100725,0.00456404,0.00375091,0.00375052,0.00056793,0.00046214,0.00046209,7.076e-05,4.469e-05,4.468e-05,41.94623968,40.30415332,40.297506,-1.64208636,-1.64873368
1,0.0008,1.34791289,0.09897086,0.09894605,6.8947951,7.61187784,7.6116796,10.67660132,8.90574754,8.9050462,1.19627205,0.99735556,0.99724607,0.24213196,0.19889487,0.19887359,0.007178,0.00838191,0.00838105,0.03942388,0.03113921,0.03113597,0.00459286,0.00377172,0.00377132,0.00057116,0.00046461,0.00046456,7.113e-05,4.493e-05,4.492e-05,20.40955034,17.85664904,17.855589,-2.5529013,-2.55396134
2,0.0011,0.54988689,0.00618916,0.00618769,5.89790978,6.83414379,6.8339661,10.25548996,8.76553537,8.7648451,1.20267482,1.00427858,1.0041683,0.24428135,0.20053254,0.20051109,0.0073283,0.00849274,0.00849187,0.03976426,0.0314007,0.03139743,0.00464861,0.00381395,0.00381356,0.00057744,0.00046962,0.00046958,7.194e-05,4.542e-05,4.541e-05,18.20263336,16.85490187,16.853896,-1.34773149,-1.34873736
3,0.0015,0.18056205,0.00013758,0.00013755,4.84723485,5.85445691,5.8543056,9.69932345,8.56515645,8.5644823,1.20812205,1.01098158,1.0108707,0.24650244,0.20219179,0.20217018,0.0074974,0.00860536,0.00860448,0.04011853,0.0316664,0.03166311,0.00470673,0.00385688,0.00385648,0.00058401,0.00047472,0.00047467,7.275e-05,4.591e-05,4.591e-05,16.23472427,15.67757359,15.676611,-0.55715068,-0.55811327
4,0.0021,0.04388058,7.4e-07,7.4e-07,3.80644026,4.69387851,4.6937574,8.9848404,8.28412189,8.2834698,1.21201597,1.01721306,1.0171015,0.24877137,0.20384775,0.20382596,0.00768984,0.00871824,0.00871735,0.04048364,0.03193271,0.03192938,0.00476677,0.0038999,0.0038995,0.00059083,0.00047984,0.00047979,7.357e-05,4.641e-05,4.64e-05,14.34955323,14.24413905,14.243228,-0.10541418,-0.10632523
5,0.0029,0.00702908,0.0,0.0,2.83143537,3.4289675,3.4288795,8.09971287,7.89792247,7.8973008,1.21370581,1.02276473,1.0226525,0.25109418,0.20549675,0.20547479,0.00791409,0.00883135,0.00883044,0.04086153,0.03219951,0.03219615,0.00482913,0.00394302,0.00394261,0.00059795,0.00048496,0.00048491,7.443e-05,4.69e-05,4.69e-05,12.45725444,12.60065719,12.599809,0.14340275,0.14255456
6,0.0041,0.0006298,0.0,0.0,1.96343561,2.19833036,2.1982743,7.05317353,7.37917441,7.3785937,1.21230942,1.02734457,1.0272319,0.25347966,0.20713409,0.20711195,0.00818205,0.00894465,0.00894373,0.04125494,0.03246674,0.03246336,0.00489436,0.00398621,0.0039858,0.00060543,0.00049009,0.00049004,7.532e-05,4.74e-05,4.74e-05,10.53804013,10.85791853,10.857142,0.3198784,0.31910187
7,0.0057,2.514e-05,0.0,0.0,1.23808203,1.17408397,1.1740544,5.88695218,6.70179037,6.7012631,1.20665728,1.03054763,1.0304347,0.25594145,0.20875432,0.20873202,0.00851048,0.0090582,0.00905727,0.04166801,0.03273452,0.03273111,0.00496329,0.00402951,0.00402909,0.00061337,0.00049523,0.00049518,7.626e-05,4.79e-05,4.79e-05,8.64348947,9.16154165,9.1608448,0.51805218,0.51735533
8,0.008,3.3e-07,0.0,0.0,0.6886372,0.48610986,0.48609781,4.67811957,5.84925684,5.8487965,1.19521688,1.03179689,1.0316836,0.25849542,0.21034762,0.21032512,0.00892272,0.00917194,0.00917099,0.04210598,0.03300265,0.03299921,0.005037,0.00407288,0.00407246,0.00062189,0.00050039,0.00050033,7.724e-05,4.84e-05,4.84e-05,6.87723424,7.62430746,7.6236945,0.74707322,0.74646026
9,0.0112,0.0,0.0,0.0,0.32827697,0.14138421,0.14138084,3.52539414,4.82968573,4.8293059,1.17607742,1.031834,1.0317208,0.26116538,0.21246523,0.21244252,0.0094516,0.00946373,0.00946275,0.04257655,0.03333738,0.03333391,0.00511706,0.00412819,0.00412777,0.00063119,0.0005071,0.00050705,7.827e-05,4.901e-05,4.901e-05,5.34876859,6.26285459,6.2623305,0.914086,0.91356191
