hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0.0,0.20285999999999998,0.20285999999999998,0.20287,0.85688,0.85688,0.85688,2.36518,2.36518,2.36518,5.559069999999999,5.559069999999999,5.559069999999999,12.23632,12.23632,12.23632,21.20156,21.20156,21.20156,23.15495,23.15495,23.15495,20.95114,20.95114,20.95114,20.634970000000003,20.634970000000003,20.634970000000003,120.58606999999999,120.58606999999999,120.58606999999999,227.749,227.749,227.74899,0.0,-1e-05
0.0006,0.20285999999999998,0.20285999999999998,0.20285999999999998,0.85688,0.85688,0.85688,2.36518,2.36518,2.36518,5.559069999999999,5.559069999999999,5.559069999999999,12.23632,12.23632,12.23632,21.20156,21.20156,21.20156,23.15495,23.15495,23.15495,20.95114,20.95114,20.95114,20.634970000000003,20.634970000000003,20.634970000000003,120.58606999999999,120.58606999999999,120.58606999999999,227.74899,227.74899,227.74899,0.0,0.0
0.0009,0.20285999999999998,0.20285999999999998,0.20285999999999998,0.85688,0.85688,0.85688,2.36518,2.36518,2.36518,5.559069999999999,5.559069999999999,5.559069999999999,12.23632,12.23632,12.23632,21.20156,21.20156,21.20156,23.15495,23.15495,23.15495,20.95114,20.95114,20.95114,20.634970000000003,20.634970000000003,20.634970000000003,120.58606999999999,120.58606999999999,120.58606999999999,227.74899,227.74899,227.74899,0.0,0.0
0.0012,0.20285999999999998,0.20285999999999998,0.20285999999999998,0.85688,0.85688,0.85687,2.36518,2.36518,2.36518,5.559069999999999,5.559069999999999,5.559069999999999,12.23632,12.23632,12.23632,21.20156,21.20156,21.20156,23.15495,23.15495,23.15495,20.95114,20.95114,20.95114,20.634970000000003,20.634970000000003,20.634970000000003,120.58606999999999,120.58606999999999,120.58606999999999,227.74898,227.74899,227.74898,1e-05,0.0
0.0017,0.20285,0.20285,0.20285,0.85687,0.85687,0.85687,2.36518,2.36518,2.36518,5.559069999999999,5.559069999999999,5.559069999999999,12.23632,12.23632,12.23632,21.20156,21.20156,21.20156,23.15495,23.15495,23.15495,20.95114,20.95114,20.95114,20.634970000000003,20.634970000000003,20.634970000000003,120.58606999999999,120.58606999999999,120.58606999999999,227.74898,227.74898,227.74898,0.0,0.0
0.0024,0.20285,0.20285,0.20285,0.85687,0.85687,0.85687,2.36518,2.36518,2.36518,5.559069999999999,5.559069999999999,5.559069999999999,12.23632,12.23632,12.23632,21.20156,21.20156,21.20156,23.15495,23.15495,23.15495,20.95114,20.95114,20.95114,20.634970000000003,20.634970000000003,20.634970000000003,120.58606999999999,120.58606999999999,120.58606999999999,227.74897,227.74897,227.74897,0.0,0.0
0.0034,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.85687,0.85687,0.85687,2.36517,2.36518,2.36518,5.559069999999999,5.559069999999999,5.559069999999999,12.23632,12.23632,12.23632,21.20156,21.20156,21.20156,23.15495,23.15495,23.15495,20.95114,20.95114,20.95114,20.634970000000003,20.634970000000003,20.634970000000003,120.58606999999999,120.58606999999999,120.58606999999999,227.74896,227.74896,227.74896,0.0,0.0
0.0048,0.20282999999999998,0.20282999999999998,0.20282999999999998,0.8568600000000001,0.8568600000000001,0.8568600000000001,2.36517,2.36518,2.36518,5.559069999999999,5.559069999999999,5.559069999999999,12.23632,12.23632,12.23632,21.20156,21.20156,21.20156,23.15495,23.15495,23.15495,20.95114,20.95114,20.95114,20.634970000000003,20.634970000000003,20.634970000000003,120.58606999999999,120.58606999999999,120.58606999999999,227.74894,227.74895,227.74894,1e-05,0.0
0.0067,0.20282,0.20282,0.20282,0.8568600000000001,0.8568600000000001,0.8568600000000001,2.36517,2.36517,2.36517,5.559069999999999,5.559069999999999,5.559069999999999,12.23632,12.23632,12.23632,21.20156,21.20156,21.20156,23.15495,23.15495,23.15495,20.95114,20.95114,20.95114,20.634970000000003,20.634970000000003,20.634970000000003,120.58606999999999,120.58606999999999,120.58606999999999,227.74892000000003,227.74892999999997,227.74892000000003,1e-05,0.0
0.0094,0.2028,0.2028,0.2028,0.85685,0.85685,0.85685,2.36517,2.36517,2.36517,5.559069999999999,5.559069999999999,5.559069999999999,12.23632,12.23632,12.23632,21.20156,21.20156,21.20156,23.15495,23.15495,23.15495,20.95114,20.95114,20.95114,20.634970000000003,20.634970000000003,20.634970000000003,120.58606999999999,120.58606999999999,120.58606999999999,227.74887999999999,227.7489,227.74889,2e-05,1e-05
